Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,R_command_actuator,L_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D
5.5523,20.466,2.0382,-89.4775,5.6763,-10.186471,-12.987591,-15.279518,-11.984083,-15.279518,-11.984083,-7.398143,-4.020274,-5.821934,-1.50055
5.5603,19.5706,2.1755,-93.4448,15.5029,-10.174628,-12.991329,-15.283916,-11.97015,-15.283916,-11.97015,-7.816022,-3.199441,-5.131484,-1.418717
5.5683,18.6367,2.7194,-100.5249,20.6909,-10.125868,-12.964398,-15.252232,-11.912786,-15.252232,-11.912786,-8.238922,-2.369025,-4.406163,-1.341317
5.5763,17.6535,2.7194,-106.8115,20.6909,-10.039534,-12.90797,-15.185846,-11.811216,-15.185846,-11.811216,-8.664588,-1.533683,-3.64995,-1.268805
5.5843,17.6535,2.9061,-106.8115,20.3247,-9.915178,-12.823303,-15.086238,-11.664915,-15.086238,-11.664915,-9.091393,-0.697913,-2.866648,-1.201582
5.5923,15.4672,2.9061,-124.2065,20.3247,-9.75257,-12.711736,-14.954983,-11.473611,-14.954983,-11.473611,-9.517357,0.134018,-2.059969,-1.140007
5.6003,12.8689,2.9061,-150.1465,20.3247,-9.551702,-12.574681,-14.793742,-11.237296,-14.793742,-11.237296,-9.93731,0.958171,-1.23361,-1.08439
5.6083,12.8689,3.45,-150.1465,17.8833,-9.312788,-12.413597,-14.604232,-10.956221,-14.604232,-10.956221,-10.346197,1.771035,-0.391621,-1.034982
5.6163,11.3308,3.6202,-172.3022,14.4043,-9.036267,-12.229967,-14.388196,-10.630902,-14.388196,-10.630902,-10.742201,2.56962,0.461453,-0.991971
5.6243,9.6609,3.796,-182.4341,16.0522,-8.722801,-12.025286,-14.147395,-10.262119,-14.147395,-10.262119,-11.123202,3.35151,1.321513,-0.95546
5.6323,8.3096,3.9553,-134.1553,13.855,-8.373274,-11.801045,-13.883582,-9.85091,-13.883582,-9.85091,-11.486166,4.114851,2.185107,-0.925466
5.6403,7.4801,3.9553,-91.1255,13.855,-7.988778,-11.55872,-13.598494,-9.398562,-13.598494,-9.398562,-11.829388,4.85822,3.049264,-0.901922
5.6483,5.986,4.0377,-209.0454,2.5024,-7.570601,-11.299753,-13.293827,-8.906589,-13.293827,-8.906589,-12.152067,5.580417,3.911497,-0.884672
5.6563,1.2893,4.0377,-220.5811,-0.061,-7.120208,-11.025545,-12.971229,-8.376715,-12.971229,-8.376715,-12.450252,6.280459,4.769592,-0.873462
5.6643,1.2893,4.0432,-220.5811,6.2866,-6.639221,-10.737429,-12.632269,-7.810848,-12.632269,-7.810848,-12.718649,6.957823,5.621607,-0.86792
5.6723,1.2893,3.9279,-220.5811,0.1831,-6.129397,-10.436646,-12.278406,-7.211055,-12.278406,-7.211055,-12.957997,7.612589,6.466017,-0.867569
5.6803,1.2893,4.0927,-220.5811,9.0942,-5.592601,-10.124349,-11.910998,-6.579531,-11.910998,-6.579531,-13.173138,8.245383,7.301563,-0.871847
5.6883,1.2893,4.0652,-220.5811,-0.1831,-5.030788,-9.801625,-11.531323,-5.918574,-11.531323,-5.918574,-13.368595,8.857231,8.127126,-0.88015
5.6963,1.2893,4.0652,-220.5811,-0.1831,-4.445974,-9.469521,-11.140613,-5.230558,-11.140613,-5.230558,-13.548593,9.44944,8.942016,-0.891844
5.7043,-0.0785,4.0048,-104.7363,-4.0283,-3.840213,-9.129058,-10.740068,-4.517898,-10.740068,-4.517898,-13.715912,10.023427,9.746003,-0.906271
5.7123,-0.0785,4.0432,-104.7363,1.1597,-3.215575,-8.781236,-10.330865,-3.783029,-10.330865,-3.783029,-13.871975,10.580429,10.539017,-0.922749
5.7203,-0.9244,4.2135,-113.4644,15.564,-2.574119,-8.427033,-9.914156,-3.028375,-9.914156,-3.028375,-14.018472,11.121161,11.320746,-0.940596
5.7283,-0.9244,4.2629,-113.4644,17.0288,-1.917879,-8.067408,-9.491068,-2.256328,-9.491068,-2.256328,-14.15718,11.645703,12.090514,-0.959179
5.7363,-2.3087,4.5815,-134.0332,36.8652,-1.248848,-7.703303,-9.062709,-1.469233,-9.062709,-1.469233,-14.28897,12.153624,12.847276,-0.977987
5.7443,-3.2535,4.8562,-81.2988,34.3628,-0.568973,-7.335646,-8.630171,-0.669379,-8.630171,-0.669379,-14.413091,12.644142,13.589433,-0.996685
5.7523,-3.2535,4.8562,-81.2988,34.3628,0.119851,-6.96535,-8.194529,0.141002,-8.194529,0.141002,-14.528978,13.116193,14.315307,-1.015147
5.7603,-3.693,5.1199,-2.3193,30.9448,0.815776,-6.59331,-7.756835,0.959736,-7.756835,0.959736,-14.637438,13.568379,15.023347,-1.03344
5.7683,-3.237,5.3506,-68.2373,23.8037,1.516999,-6.220413,-7.318133,1.784704,-7.318133,1.784704,-14.739659,13.998882,15.711619,-1.051772
5.7763,-3.237,5.3506,-68.2373,23.8037,2.221758,-5.847555,-6.879476,2.613832,-6.879476,2.613832,-14.837048,14.405503,16.378,-1.070423
5.7843,-3.638,5.5868,-51.8799,10.6201,2.928324,-5.47565,-6.441941,3.445087,-6.441941,3.445087,-14.930061,14.785867,17.020353,-1.089687
5.7923,-3.8193,5.7406,-25.1465,7.3242,3.634995,-5.105645,-6.006641,4.276464,-6.006641,4.276464,-15.017787,15.137606,17.636177,-1.109811
5.8003,-3.8852,5.7736,-8.2397,7.019,4.340085,-4.738517,-5.574725,5.105982,-5.574725,5.105982,-15.099113,15.45839,18.222826,-1.13095
5.8083,-3.8852,5.7736,-8.2397,7.019,5.041919,-4.37527,-5.147376,5.931669,-5.147376,5.931669,-15.173039,15.745878,18.777776,-1.153142
5.8163,-3.8193,5.812,7.7515,9.3384,5.738828,-4.016934,-4.725805,6.751562,-4.725805,6.751562,-15.238472,15.997727,19.29842,-1.176318
5.8243,-3.8193,5.8505,7.7515,8.1787,6.429139,-3.664562,-4.31125,7.563693,-4.31125,7.563693,-15.294086,16.211635,19.781906,-1.200329
5.8323,-3.8193,5.8834,7.7515,5.9204,7.111178,-3.319224,-3.904969,8.366091,-3.904969,8.366091,-15.338192,16.385407,20.225208,-1.224966
5.8403,-3.8193,5.8834,7.7515,5.9204,7.783256,-2.981998,-3.508233,9.156771,-3.508233,9.156771,-15.368817,16.517037,20.625253,-1.249977
5.8483,-3.7094,5.7791,8.3618,2.4414,8.443671,-2.653964,-3.122311,9.933731,-3.122311,9.933731,-15.383934,16.604789,20.979111,-1.275072
5.8563,-3.6435,5.7351,7.2632,0.9766,9.090705,-2.33619,-2.748459,10.694947,-2.748459,10.694947,-15.381585,16.647265,21.284063,-1.299926
5.8643,-3.5886,5.7351,5.9814,0.9766,9.722619,-2.029721,-2.387907,11.438375,-2.387907,11.438375,-15.3598,16.643463,21.537469,-1.32418
5.8724,-3.5337,5.7351,4.2725,0.9766,10.337659,-1.735567,-2.041844,12.161952,-2.041844,12.161952,-15.31661,16.592809,21.73679,-1.347451
5.8844,-3.4622,5.6692,4.9438,-2.4414,10.934054,-1.45469,-1.7114,12.863592,-1.7114,12.863592,-15.250175,16.495179,21.879818,-1.369342
5.8964,-3.4622,5.5923,4.9438,-3.9673,11.510021,-1.187988,-1.397632,13.541201,-1.397632,13.541201,-15.158814,16.35091,21.964848,-1.38945
5.9044,-3.4622,5.5099,4.9438,-5.0659,12.063775,-0.93628,-1.101506,14.192676,-1.101506,14.192676,-15.04098,16.160784,21.990671,-1.407367
5.9124,-3.4622,5.3506,4.9438,-5.9814,12.593533,-0.700299,-0.823881,14.815921,-0.823881,14.815921,-14.895348,15.926007,21.956606,-1.422686
5.9204,-3.3853,5.1968,4.9438,-6.3477,13.097534,-0.480671,-0.565495,15.408863,-0.565495,15.408863,-14.720981,15.648176,21.862555,-1.435005
5.9284,-3.3194,5.1968,4.9438,-6.3477,13.574045,-0.277911,-0.326954,15.969464,-0.326954,15.969464,-14.517379,15.329249,21.708792,-1.443938
5.9364,-3.3194,5.1418,4.9438,-6.1035,14.021381,-0.092413,-0.108721,16.495742,-0.108721,16.495742,-14.284347,14.971505,21.495832,-1.449123
5.9444,-3.248,5.0979,2.9907,-5.4321,14.43792,0.075555,0.088888,16.985787,0.088888,16.985787,-14.021946,14.5775,21.224622,-1.45024
5.9563,-3.248,5.0979,2.9907,-5.4321,14.822114,0.225856,0.265713,17.437781,0.265713,17.437781,-13.730565,14.150036,20.896573,-1.447012
5.9683,-3.248,5.0759,2.9907,-3.7231,15.172508,0.358486,0.421749,17.850009,0.421749,17.850009,-13.410837,13.692115,20.513491,-1.439226
5.9843,-3.248,5.1418,2.9907,3.1128,15.487754,0.473573,0.557144,18.220886,0.557144,18.220886,-13.063644,13.206903,20.077555,-1.426732
6.0003,-3.2041,5.411,1.5869,13.3667,15.766621,0.571374,0.672204,18.548966,0.672204,18.548966,-12.690204,12.697682,19.591071,-1.409475
6.0122,-3.2041,5.411,1.5869,13.3667,16.008015,0.652276,0.767383,18.832959,0.767383,18.832959,-12.292049,12.167816,19.056604,-1.387524
6.0203,-3.2041,5.5593,1.5869,13.916,16.210982,0.716785,0.843277,19.071743,0.843277,19.071743,-11.870928,11.620706,18.477328,-1.361098
6.0283,-3.1876,5.7296,-1.4038,35.1562,16.374723,0.765523,0.900615,19.264379,0.900615,19.264379,-11.428827,11.059761,17.856775,-1.330569
6.0363,-3.1876,6.1526,-1.4038,86.1816,16.498601,0.799211,0.940248,19.410118,0.940248,19.410118,-10.967985,10.488362,17.198477,-1.296502
6.0443,-3.2041,6.1526,-2.9907,86.1816,16.582149,0.818668,0.963138,19.50841,0.963138,19.50841,-10.490856,9.909843,16.506303,-1.259761
6.0523,-3.2041,7.015,-2.9907,111.2061,16.625073,0.82479,0.970342,19.558909,0.970342,19.558909,-10.000149,9.327457,15.784375,-1.221626
6.0603,-3.237,8.4652,-0.3662,53.2837,16.627251,0.818544,0.962993,19.561472,0.962993,19.561472,-9.498876,8.744356,15.035773,-1.183799
6.0682,-3.248,9.1519,-0.4883,118.6523,16.588722,0.800944,0.942287,19.516143,0.942287,19.516143,-8.990368,8.163558,14.263222,-1.148264
6.0763,-3.2865,10.3988,-2.2583,122.2534,16.509676,0.773041,0.909461,19.423148,0.909461,19.423148,-8.478246,7.587914,13.470539,-1.117175
6.0842,-3.4293,11.5359,-1.4038,97.5342,16.390443,0.735903,0.865768,19.282874,0.865768,19.282874,-7.966237,7.020094,12.661988,-1.092828
6.0923,-3.4293,12.3983,-1.4038,86.5479,16.231486,0.690592,0.812462,19.095866,0.812462,19.095866,-7.458156,6.46257,11.842346,-1.077601
6.1003,-3.4403,13.1564,0.3052,65.979,16.033402,0.638154,0.75077,18.862825,0.75077,18.862825,-6.958045,5.917611,11.017443,-1.073784
6.1082,-3.4403,14.2111,0.3052,27.5879,15.796919,0.579593,0.681874,18.584611,0.681874,18.584611,-6.47002,5.387267,10.193398,-1.083369
6.1163,-3.4403,14.5077,0.3052,19.043,15.52291,0.515858,0.606891,18.262247,0.606891,18.262247,-5.998012,4.87336,9.376429,-1.107858
6.1243,-3.4293,14.5077,2.3193,19.043,15.212396,0.447824,0.526851,17.896936,0.526851,17.896936,-5.545618,4.377483,8.573607,-1.148124
6.1323,-3.237,14.7494,9.1553,14.1602,14.866565,0.376283,0.442686,17.490076,0.442686,17.490076,-5.116128,3.900995,7.792146,-1.204388
6.1403,-3.237,14.9417,9.1553,8.728,14.486787,0.301933,0.355215,17.043279,0.355215,17.043279,-4.712403,3.445008,7.038098,-1.276281
6.1483,-3.237,15.046,9.1553,4.8218,14.074627,0.225371,0.265142,16.558384,0.265142,16.558384,-4.336486,3.010379,6.316373,-1.36292
6.1562,-3.237,15.1064,9.1553,6.5308,13.631846,0.147094,0.173052,16.037466,0.173052,16.037466,-3.989615,2.597718,5.630987,-1.462996
6.1643,-2.6657,15.1394,16.2964,-5.5542,13.160403,0.067501,0.079413,15.482827,0.079413,15.482827,-3.672897,2.207402,4.985003,-1.574844
6.1723,-2.6657,15.079,16.2964,-11.1694,12.662444,-0.013104,-0.015417,14.896993,-0.015417,14.896993,-3.387269,1.839588,4.38054,-1.696518
6.1803,-2.6657,15.079,16.2964,-11.1694,12.140291,-0.094505,-0.111182,14.282695,-0.111182,14.282695,-3.132527,1.49422,3.818781,-1.825841
6.1883,-2.6657,14.9911,16.2964,-11.4136,11.596426,-0.176564,-0.207722,13.642853,-0.207722,13.642853,-2.907431,1.171043,3.29996,-1.960461
6.1963,-2.5119,14.8977,20.0195,-11.7798,11.033463,-0.259208,-0.304951,12.980545,-0.304951,12.980545,-2.71044,0.869631,2.823511,-2.097924
6.2043,-2.5119,14.8977,20.0195,-11.7798,10.454131,-0.342413,-0.402839,12.298978,-0.402839,12.298978,-2.539752,0.589411,2.388073,-2.235754
6.2123,-2.5119,14.8977,20.0195,-11.7798,9.86124,-0.426188,-0.501398,11.601458,-0.501398,11.601458,-2.393108,0.329679,1.991463,-2.371522
6.2203,-2.5119,14.689,20.0195,-14.3433,9.257647,-0.510563,-0.600662,10.89135,-0.600662,10.89135,-2.267882,0.089622,1.631068,-2.502897
6.2283,-0.3531,14.4692,48.2788,-12.8174,8.646234,-0.595571,-0.700672,10.17204,-0.700672,10.17204,-2.163098,-0.131672,1.304214,-2.627691
6.2363,-0.3531,14.4692,48.2788,-12.8174,8.029867,-0.681254,-0.801475,9.446902,-0.801475,9.446902,-2.07926,-0.335238,1.007876,-2.743894
6.2443,-0.3531,14.3978,48.2788,-12.3291,7.411372,-0.76766,-0.903129,8.719261,-0.903129,8.719261,-2.014567,-0.522281,0.738439,-2.849697
6.2523,2.9208,14.3978,29.9683,-12.3291,6.793503,-0.854845,-1.0057,7.992357,-1.0057,7.992357,-1.967921,-0.694166,0.491967,-2.943518
6.2603,2.9208,14.233,29.9683,-11.5967,6.178914,-0.942878,-1.109269,7.26931,-1.109269,7.26931,-1.940657,-0.852336,0.264509,-3.024018
6.2683,2.9208,14.1561,29.9683,-12.3901,5.570125,-1.031846,-1.213936,6.553089,-1.213936,6.553089,-1.930782,-0.998212,0.05222,-3.090105
6.2763,2.9208,14.1561,29.9683,-12.3901,4.969506,-1.121846,-1.319819,5.846477,-1.319819,5.846477,-1.933407,-1.133134,-0.148802,-3.140936
6.2843,2.7011,14.0627,4.8218,-14.0991,4.379247,-1.212969,-1.427022,5.152055,-1.427022,5.152055,-1.943752,-1.258335,-0.342438,-3.175909
6.2923,2.7011,13.9584,4.8218,-13.7329,3.801346,-1.305267,-1.535609,4.472171,-1.535609,4.472171,-1.957091,-1.374883,-0.53226,-3.19465
6.3003,2.734,13.8705,1.5259,-12.146,3.237588,-1.39874,-1.645576,3.808927,-1.645576,3.808927,-1.969173,-1.483629,-0.721556,-3.196999
6.3083,2.7176,13.8101,-3.54,-10.0098,2.68954,-1.493311,-1.756836,3.164165,-1.756836,3.164165,-1.976383,-1.585176,-0.913283,-3.182998
6.3163,2.5198,13.7716,14.4043,-8.7891,2.158541,-1.588821,-1.869201,2.53946,-1.869201,2.53946,-1.975291,-1.679906,-1.109982,-3.152885
6.3243,2.6132,13.7441,11.2305,-9.9487,1.645698,-1.685014,-1.98237,1.936116,-1.98237,1.936116,-1.962781,-1.768041,-1.313722,-3.10709
6.3323,2.8219,13.6398,13.3667,-12.8174,1.151894,-1.781537,-2.095926,1.35517,-2.095926,1.35517,-1.93671,-1.849713,-1.52594,-3.046213
6.3403,2.4923,13.4969,-5.3711,-12.6343,0.67779,-1.877936,-2.209336,0.797399,-2.209336,0.797399,-1.895356,-1.92501,-1.747301,-2.970999
6.3483,2.3825,13.4969,-10.1929,-12.6343,0.223836,-1.97366,-2.321953,0.263337,-2.321953,0.263337,-1.836863,-1.993959,-1.977759,-2.8823
6.3563,2.3825,13.4091,-10.1929,-13.0615,-0.209705,-2.068069,-2.433023,-0.246712,-2.433023,-0.246712,-1.760113,-2.056488,-2.216659,-2.781059
6.3643,2.2671,13.4091,-9.5825,-13.0615,-0.622748,-2.160441,-2.541695,-0.732645,-2.541695,-0.732645,-1.664977,-2.112406,-2.462869,-2.668284
6.3723,2.1628,13.4091,-8.667,-13.0615,-1.015356,-2.249983,-2.647038,-1.194537,-2.647038,-1.194537,-1.551803,-2.161435,-2.715049,-2.545037
6.3803,2.0694,13.1564,-5.9204,-22.2778,-1.387723,-2.33585,-2.748059,-1.632615,-2.748059,-1.632615,-1.421375,-2.203246,-2.971542,-2.412411
6.3882,1.9925,12.5302,-4.0283,-41.0156,-1.740149,-2.417162,-2.843719,-2.047234,-2.843719,-2.047234,-1.274963,-2.237507,-3.229853,-2.27149
6.3963,1.954,12.0907,-3.2959,-46.936,-2.073016,-2.493018,-2.932962,-2.438842,-2.932962,-2.438842,-1.114251,-2.263918,-3.486863,-2.123281
6.4043,1.954,11.6183,-3.2959,-50.9644,-2.386761,-2.562522,-3.014732,-2.807954,-3.014732,-2.807954,-0.941211,-2.28224,-3.739657,-1.968636
6.4123,1.9211,11.0909,-2.3804,-56.4575,-2.68185,-2.624797,-3.087996,-3.155117,-3.087996,-3.155117,-0.757914,-2.292311,-3.985669,-1.808222
6.4203,1.6354,10.5087,-21.6675,-62.1948,-2.958756,-2.679003,-3.151768,-3.48089,-3.151768,-3.48089,-0.566114,-2.294044,-4.222499,-1.642514
6.4283,1.6354,9.8824,-21.6675,-66.4673,-3.217945,-2.724356,-3.205124,-3.785818,-3.205124,-3.785818,-0.367232,-2.287392,-4.447945,-1.471815
6.4363,1.4157,9.2123,-24.231,-69.1528,-3.459855,-2.760129,-3.247211,-4.070417,-3.247211,-4.070417,-0.162638,-2.272303,-4.660036,-1.296263
6.4443,1.185,7.7621,-21.9727,-76.416,-3.684881,-2.78567,-3.277259,-4.335154,-3.277259,-4.335154,0.046579,-2.248698,-4.856421,-1.115857
6.4523,0.9762,6.9711,-17.8223,-82.1533,-3.893367,-2.800396,-3.294583,-4.580432,-3.294583,-4.580432,0.259642,-2.216491,-5.034405,-0.930471
6.4603,0.9762,6.9711,-17.8223,-82.1533,-4.085587,-2.803801,-3.298589,-4.806573,-3.298589,-4.806573,0.475688,-2.175618,-5.192923,-0.739877
6.4683,0.9762,6.1416,-17.8223,-88.0737,-4.261745,-2.795453,-3.288768,-5.013817,-3.288768,-5.013817,0.693655,-2.126072,-5.332436,-0.543755
6.4763,0.7895,5.2957,-16.7847,-91.6138,-4.421976,-2.774998,-3.264704,-5.202325,-3.264704,-5.202325,0.91269,-2.067921,-5.452839,-0.341728
6.4843,0.6247,4.4442,-16.9067,-90.6372,-4.566356,-2.742157,-3.226067,-5.372184,-3.226067,-5.372184,1.132462,-2.001312,-5.553563,-0.133383
6.4923,0.4873,3.6477,-14.4653,-82.9468,-4.6949,-2.696724,-3.172616,-5.523411,-3.172616,-5.523411,1.352919,-1.926475,-5.634397,0.081697
6.5003,0.3665,2.3953,-14.4653,-66.5894,-4.807562,-2.638559,-3.104187,-5.655955,-3.104187,-5.655955,1.574092,-1.843723,-5.695135,0.303875
6.5083,0.3665,2.3953,-14.4653,-66.5894,-4.904245,-2.567587,-3.02069,-5.7697,-3.02069,-5.7697,1.795989,-1.753456,-5.73618,0.533378
6.5163,0.2346,1.5493,-16.6626,-96.3745,-4.984808,-2.483787,-2.922103,-5.86448,-2.922103,-5.86448,2.018622,-1.656148,-5.759125,0.770241
6.5243,0.2346,0.566,-16.6626,-96.1304,-5.049082,-2.387197,-2.808468,-5.940096,-2.808468,-5.940096,2.242086,-1.552339,-5.765085,1.014342
6.5323,0.2346,-0.2524,-16.6626,-78.2471,-5.09688,-2.277902,-2.679885,-5.996329,-2.679885,-5.996329,2.466415,-1.442612,-5.754429,1.265484
6.5403,0.2346,-0.9391,-16.6626,-63.5986,-5.12801,-2.156035,-2.536512,-6.032953,-2.536512,-6.032953,2.691584,-1.327585,-5.727936,1.523397
6.5483,0.1083,-1.5378,-16.4795,-52.7954,-5.142285,-2.021774,-2.378557,-6.049747,-2.378557,-6.049747,2.917713,-1.207898,-5.686881,1.787666
6.5563,0.1083,-1.5378,-16.4795,-52.7954,-5.139533,-1.875336,-2.206277,-6.046509,-2.206277,-6.046509,3.145001,-1.084208,-5.633243,2.057642
6.5643,-0.1499,-2.0267,-16.6626,-41.4429,-5.119619,-1.716978,-2.019974,-6.023081,-2.019974,-6.023081,3.373659,-0.957185,-5.569476,2.332413
6.5723,-0.1499,-2.4003,-16.6626,-34.729,-5.082462,-1.54699,-1.819989,-5.979366,-1.819989,-5.979366,3.603845,-0.827499,-5.497495,2.610811
6.5803,-0.2597,-2.6859,-11.8408,-28.5034,-5.028047,-1.365695,-1.6067,-5.915349,-1.6067,-5.915349,3.835378,-0.695819,-5.418769,2.891425
6.5883,-0.7321,-2.6859,-14.6484,-28.5034,-4.956446,-1.173443,-1.380521,-5.831113,-1.380521,-5.831113,4.068129,-0.562816,-5.33495,3.172624
6.5962,-0.886,-3.2847,-18.2495,-10.6812,-4.867823,-0.970616,-1.141901,-5.726851,-1.141901,-5.726851,4.302131,-0.429156,-5.247383,3.452587
6.6043,-1.0343,-3.3561,-17.5781,-6.5308,-4.762444,-0.757623,-0.891321,-5.602875,-0.891321,-5.602875,4.536861,-0.29549,-5.156738,3.729338
6.6123,-1.1826,-3.3561,-16.3574,0.6104,-4.640683,-0.534901,-0.629296,-5.459627,-0.629296,-5.459627,4.771238,-0.162435,-5.063822,4.000761
6.6203,-1.287,-3.3506,-11.6577,0.9766,-4.503026,-0.302923,-0.35638,-5.297678,-0.35638,-5.297678,5.003897,-0.030567,-4.969655,4.264622
6.6283,-1.287,-3.3506,-11.6577,0.9766,-4.350075,-0.0622,-0.073177,-5.117736,-0.073177,-5.117736,5.233098,0.099564,-4.874925,4.518631
6.6363,-1.3639,-3.3506,-8.728,1.3428,-4.18255,0.186711,0.21966,-4.920646,0.21966,-4.920646,5.456799,0.227425,-4.779953,4.760501
6.6443,-1.3968,-3.3616,-2.9297,1.77,-4.001283,0.443199,0.521411,-4.707391,0.521411,-4.707391,5.672884,0.352485,-4.68474,4.988024
6.6526,-1.3968,-3.3616,-2.9297,1.77,-3.807218,0.706593,0.831286,-4.47908,0.831286,-4.47908,5.879183,0.47421,-4.589036,5.199128
6.6603,-1.4298,-3.4385,-2.3193,-1.5259,-3.601401,0.976154,1.148416,-4.236942,1.148416,-4.236942,6.073517,0.59205,-4.492362,5.391925
6.6685,-1.4627,-3.6143,-2.7466,-5.8594,-3.384963,1.251073,1.47185,-3.982309,1.47185,-3.982309,6.253861,0.70545,-4.39394,5.564756
6.6763,-1.5067,-3.7406,-2.2583,-8.4229,-3.159114,1.530467,1.800549,-3.716604,1.800549,-3.716604,6.418405,0.813861,-4.292788,5.716237
6.6843,-1.5396,-3.7406,-1.5259,-8.4229,-2.92512,1.81338,2.133388,-3.441317,2.133388,-3.441317,6.565574,0.916758,-4.188088,5.84529
6.6923,-1.5726,-3.8779,-2.1973,-10.8032,-2.684292,2.098784,2.469157,-3.157991,2.469157,-3.157991,6.694041,1.013654,-4.079248,5.951161
6.7003,-1.6111,-4.0208,-1.8921,-10.2539,-2.437969,2.385584,2.806569,-2.868199,2.806569,-2.868199,6.802766,1.104106,-3.96565,6.033416
6.7083,-1.6111,-4.1526,-1.8921,-10.6201,-2.187499,2.672627,3.144267,-2.573528,3.144267,-2.573528,6.891002,1.187726,-3.846701,6.091928
6.7163,-1.6495,-4.2899,-1.2817,-10.3149,-1.934228,2.958707,3.480832,-2.275562,3.480832,-2.275562,6.95829,1.264188,-3.721963,6.126859
6.7243,-1.6495,-4.2899,-1.2817,-10.3149,-1.679482,3.24258,3.8148,-1.975861,3.8148,-1.975861,7.004479,1.33323,-3.591252,6.138631
6.7323,-1.6715,-4.5591,0.4883,-5.6152,-1.424557,3.522974,4.144676,-1.67595,4.144676,-1.67595,7.029698,1.394655,-3.454515,6.127894
6.7403,-1.6715,-4.5591,4.3945,-5.6152,-1.170704,3.798604,4.468945,-1.377299,4.468945,-1.377299,7.034323,1.448326,-3.311734,6.095492
6.7495,-1.6715,-4.603,4.3945,-4.6387,-0.91912,4.068181,4.786096,-1.081317,4.786096,-1.081317,7.018948,1.494154,-3.163208,6.042422
6.7596,-1.5891,-4.6305,8.3618,-4.6387,-0.670938,4.330437,5.094631,-0.789339,5.094631,-0.789339,6.984289,1.532087,-3.009497,5.969804
6.7696,-1.5396,-4.647,6.4697,-4.3945,-0.427225,4.584125,5.393088,-0.502618,5.393088,-0.502618,6.931152,1.562097,-2.85122,5.878853
6.7795,-1.5396,-4.647,6.4697,0.2441,-0.188975,4.828041,5.680048,-0.222324,5.680048,-0.222324,6.860548,1.584185,-2.689103,5.770864
6.7895,-1.5396,-4.5975,6.4697,6.1646,0.042895,5.061035,5.954159,0.050465,5.954159,0.050465,6.773751,1.59838,-2.523992,5.647181
6.7995,-1.5396,-4.5151,6.4697,11.1694,0.267546,5.28202,6.214141,0.31476,6.214141,0.31476,6.672188,1.604754,-2.356874,5.509154
6.8095,-1.5396,-4.3394,6.4697,21.3013,0.484214,5.489984,6.458804,0.569664,6.458804,0.569664,6.557342,1.603422,-2.188882,5.358097
6.8196,-1.4792,-4.0867,7.6294,28.5645,0.692213,5.684002,6.687061,0.814369,6.687061,0.814369,6.430647,1.594544,-2.021308,5.195242
6.8295,-1.4078,-3.7845,9.2773,33.9966,0.890926,5.863244,6.897934,1.048148,6.897934,1.048148,6.293384,1.578323,-1.85555,5.021693
6.8395,-1.4078,-3.5703,9.2773,14.9536,1.079802,6.026978,7.090562,1.270356,7.090562,1.270356,6.146755,1.555,-1.692889,4.838417
6.8495,-1.4078,-3.5593,9.2773,0.2441,1.258352,6.174578,7.264209,1.480414,7.264209,1.480414,5.991978,1.524844,-1.534128,4.646281
6.8595,-1.3144,-3.5593,10.437,0.2441,1.426143,6.305522,7.418261,1.677815,7.418261,1.677815,5.830151,1.488147,-1.379503,4.446158
6.8695,-1.3144,-3.2792,10.437,16.8457,1.5828,6.419397,7.552232,1.862117,7.552232,1.862117,5.66222,1.445228,-1.229238,4.238994
6.8795,-1.2375,-3.1473,5.9814,15.8081,1.728007,6.515897,7.665761,2.03295,7.665761,2.03295,5.489125,1.396427,-1.083846,4.0258
6.8895,-1.2101,-2.9606,2.5024,19.7144,1.861507,6.594818,7.758609,2.190008,7.758609,2.190008,5.311739,1.342115,-0.943729,3.807592
6.8995,-1.2705,-2.8013,-3.2349,17.2119,1.983098,6.656061,7.83066,2.333057,7.83066,2.333057,5.130887,1.28271,-0.809031,3.585343
6.9096,-1.2924,-2.8013,21.2402,17.2119,2.092637,6.699625,7.881911,2.461926,7.881911,2.461926,4.947362,1.218689,-0.679584,3.359983
6.9195,-1.2924,-2.7244,21.2402,10.7422,2.190041,6.725603,7.912474,2.576518,7.912474,2.576518,4.761778,1.150552,-0.554873,3.1324
