Time_ms,imu_RTx,imu_LTx,imu_1_left_shaking,imu_2_right_shaking,imu_3_left_foot,imu_4_right_foot,RLTx_delay,torque_delay,tau_raw_L,tau_raw_R,S_torque_command_left,S_torque_command_right,M1_torque_command,M2_torque_command,Rescaling_gain,imu_Rvel,imu_Lvel,freq_avg,R_flexion,L_flexion,extra3,R_extension,L_extension
80034,1.5425,-27.5064,-274.1545,-42.3979,-99.5323,-7.5164,-23.1929,0.0000,-15.0165,15.0165,7.8962,-0.1165,0.1165,1.3653,0.0000,-106.9336,115.7837,1.3699,0.0046,-2.0084,35msr,-0.0754,6.8120
80044,0.1033,-27.5064,-274.1545,-43.9910,-99.5323,-7.5164,-19.8735,0.0000,-18.5594,18.5594,8.5705,0.6990,-0.6990,2.8653,0.0000,-118.7744,115.7837,1.3699,0.4894,-1.7072,35msr,-0.0641,6.9209
80054,-3.0443,-26.3693,-274.1545,-44.8918,-97.2692,-6.1760,-16.3336,0.0000,-22.0492,22.0492,9.0778,2.2252,-2.1990,4.3653,0.0000,-130.1880,48.7671,1.3699,1.4082,-1.4511,35msr,-0.0545,6.9734
80064,-4.6208,-26.1057,-274.1545,-44.8918,-93.7371,-4.9510,-12.6314,0.0000,-25.1083,25.1083,9.4235,3.7488,-3.6990,5.8653,0.0000,-136.1694,-1.5869,1.3699,2.3268,-1.2334,35msr,-0.0463,6.9661
80074,-6.1754,-26.1057,-274.1545,-45.8696,-89.1613,-2.7263,-8.5723,0.0000,-27.5521,27.5521,9.6220,5.2245,-5.1990,7.3653,0.0000,-136.9629,-1.5869,1.3699,3.2177,-1.0484,35msr,-0.0394,6.9018
80084,-7.7245,-26.1057,-274.1545,-46.7980,-81.9213,-1.7101,-4.2764,0.0000,-29.6240,29.6240,9.6913,6.6322,-6.6322,8.8653,0.0000,-139.7095,-1.5869,1.3699,4.0681,-0.8912,35msr,-0.0335,6.7867
80094,-9.4274,-26.2540,-274.1545,-47.4297,-81.9213,-1.7101,-0.3614,0.0000,-31.6141,31.6141,9.6476,7.9760,-7.9760,9.6476,0.0000,-159.2407,-18.0054,1.3699,4.8805,-0.7575,35msr,-0.0285,6.6264
80104,-11.3335,-24.1117,-274.1545,-47.7922,-90.4686,-0.0511,3.7387,0.0000,-33.4733,33.4733,9.5121,9.2557,-9.2557,9.5121,0.0000,-179.0771,96.1914,1.3699,5.6547,-0.6439,35msr,-0.0242,6.4304
80114,-16.3433,-23.1229,-274.1545,-47.3418,-91.3805,0.5311,8.3187,0.0000,-34.9141,34.9141,9.3064,10.4500,-10.4500,9.3064,0.0000,-290.1611,76.2939,1.3699,6.3776,-0.5473,35msr,-0.0206,6.2087
80124,-16.3433,-22.4527,-274.1545,-46.5343,-91.3805,0.9376,13.0011,0.0000,-35.9296,35.9296,9.0364,11.5403,-11.5403,9.0364,0.0000,-290.1611,53.1616,1.3699,7.0378,-0.4652,35msr,-0.0175,5.9624
80134,-19.4359,-21.8924,-274.1545,-46.5343,-91.9023,1.1079,17.4890,0.0000,-36.7921,36.7921,8.7029,12.5308,-12.5308,8.7029,0.0000,-319.4580,52.6733,1.3699,7.6378,-0.3954,35msr,-0.0149,5.6897
80144,-22.7098,-21.8924,-274.1545,-45.4631,-92.1935,0.9376,21.7334,0.0000,-37.2121,37.2121,8.3096,13.4039,-13.4039,8.3096,0.0000,-334.8389,52.6733,1.3699,8.1667,-0.3361,35msr,-0.0126,5.3911
80154,-22.7098,-21.0520,-274.1545,-44.1832,-92.1935,0.2894,25.6470,0.0000,-37.0094,37.0094,7.8554,14.1310,-14.1310,7.8554,0.0000,-334.8389,78.6743,1.3699,8.6071,-0.2857,35msr,-0.0107,5.0644
80164,-29.6422,-20.0522,-274.1545,-42.9088,-90.7103,-0.9685,29.0417,0.0000,-36.5169,36.5169,6.7280,14.7126,-14.7126,6.7280,0.0000,-359.0698,93.8721,1.3699,8.9593,-0.2428,35msr,-0.0091,4.3357
80174,-36.5306,-17.5473,-274.1545,-41.8541,-89.2601,-2.9406,31.9805,0.0000,-36.0112,36.0112,5.7188,15.1695,-15.0000,5.7188,0.0000,-341.3086,130.3101,1.3699,9.2359,-0.2064,35msr,-0.0078,3.6853
80184,-39.6617,-15.8060,-274.1545,-40.5577,-87.5902,-5.6597,34.8030,0.0000,-35.1210,35.1210,4.8610,15.4921,-15.0000,4.8610,0.0000,-317.8101,167.3584,1.3699,9.4310,-0.1754,35msr,-0.0066,3.1325
80194,-42.4907,-13.7351,-274.1545,-40.1293,-87.5902,-5.6597,37.3627,0.0000,-33.9673,33.9673,4.1318,15.6809,-15.0000,4.1318,0.0000,-287.2925,197.1436,1.3699,9.5448,-0.1491,35msr,-0.0056,2.6627
80204,-42.4907,-11.4444,-274.1545,-40.1293,-85.8049,-9.0654,39.4690,0.0000,-32.8889,32.8889,3.5120,15.7616,-15.0000,3.5120,0.0000,-287.2925,221.6187,1.3699,9.5931,-0.1268,35msr,-0.0048,2.2633
80214,-47.2203,-11.4444,-274.1545,-39.7338,-83.7615,-17.3271,40.9686,0.0000,-31.4574,31.4574,2.9852,15.7244,-15.0000,2.9852,0.0000,-228.5767,221.6187,1.3699,9.5697,-0.1077,35msr,-0.0040,1.9238
80224,-47.2203,-8.9945,-274.1545,-39.4042,-81.3500,-17.3271,41.7690,0.0000,-29.7282,29.7282,2.5375,15.5648,-15.0000,2.5375,0.0000,-228.5767,242.2485,1.3699,9.4720,-0.0916,35msr,-0.0034,1.6352
80234,-47.2203,-3.8803,-274.1545,-39.1680,-74.6868,-26.7864,42.0964,0.0000,-28.0065,28.0065,2.1568,15.3018,-15.0000,2.1568,0.0000,-228.5767,257.2632,1.3699,9.3115,-0.0778,35msr,-0.0029,1.3899
80244,-51.7247,-1.3480,-274.1545,-39.0142,-70.4241,-31.7357,41.9168,0.0000,-26.3171,26.3171,1.8333,14.9531,-14.9531,1.8333,0.0000,-121.8262,256.8359,1.3699,9.0991,-0.0662,35msr,-0.0026,1.1814
80254,-52.4224,1.0800,-274.1545,-38.9867,-65.5956,-31.7357,41.1206,0.0000,-24.6538,24.6538,1.5583,14.5337,-14.5337,1.5583,0.0000,-82.5195,247.0703,1.3699,8.8436,-0.0562,35msr,-0.0023,1.0042
80264,-52.8289,3.3542,-274.1545,-39.0746,-65.5956,-41.6838,39.9054,0.0000,-22.7618,22.7618,1.3246,13.6383,-13.6383,1.3246,0.0000,-45.7764,233.8257,1.3699,8.5414,-0.0478,35msr,-0.2447,0.8536
80274,-52.9222,5.4635,-274.1545,-39.0746,-60.1464,-41.6838,38.4671,0.0000,-20.2651,20.2651,1.1259,12.2761,-12.2761,1.1259,0.0000,-7.3853,216.8579,1.3699,8.1721,-0.0406,35msr,-0.7041,0.7255
80284,-52.6366,5.4635,-274.1545,-39.1021,-53.6315,-51.3024,37.0366,0.0000,-17.6358,17.6358,0.9570,10.8106,-10.8106,0.9570,0.0000,27.0996,216.8579,1.3699,7.7399,-0.0345,35msr,-1.1634,0.6167
80294,-52.6366,5.4635,-274.1545,-38.9263,-46.0070,-55.9111,35.4916,0.0000,-15.0805,15.0805,0.8134,9.2855,-9.3106,0.8134,0.0000,27.0996,216.8579,1.3699,7.2575,-0.0294,35msr,-1.6088,0.5242
80304,-52.6366,10.1382,-274.1545,-38.5417,-46.0070,-60.4430,33.9108,0.0000,-12.3546,12.3546,0.6914,7.7072,-7.8106,0.6914,0.0000,27.0996,125.6714,1.3699,6.7226,-0.0250,35msr,-2.0340,0.4456
80314,-50.1042,10.9457,-274.1545,-38.0583,-31.2908,-65.0078,32.4457,0.0000,-9.7678,9.7678,0.5877,5.3822,-6.3106,0.5877,0.0000,98.6328,85.6323,1.3699,5.7144,-0.0212,35msr,-2.4403,0.3787
80324,-48.8024,10.9457,-274.1545,-37.5914,-20.9746,-69.5726,30.8284,0.0000,-6.8037,6.8037,0.4996,3.3368,-4.8106,0.4996,0.0000,120.1172,85.6323,1.3699,4.8573,-0.0180,35msr,-2.8274,0.3219
80334,-47.2972,11.3907,-274.1545,-37.0696,-20.9746,-74.0221,29.0790,0.0000,-2.7496,2.7496,0.4246,1.5449,-3.3106,0.4246,0.0000,141.4185,15.5640,1.3699,4.1287,-0.0153,35msr,-3.1888,0.2736
80344,-45.6163,11.1050,-274.1545,-37.0696,-17.6622,-74.0221,27.2984,0.0000,-1.8669,1.8669,0.3609,-0.0157,-1.8106,0.3609,0.0000,157.7759,-17.8833,1.3699,3.5094,-0.0130,35msr,-3.5189,0.2326
80354,-43.8146,11.1050,-274.1545,-37.0696,-15.9099,-81.9872,25.5519,0.0000,-6.5348,6.5348,0.3068,-1.3741,-0.3106,0.3068,0.0000,170.1050,-17.8833,1.3699,2.9830,-0.0111,35msr,-3.8189,0.1977
80364,-43.8146,10.4898,-274.1545,-37.1630,-14.6300,-85.2007,24.0246,0.0000,-10.9858,10.9858,0.2608,-2.5444,1.1894,0.2608,0.0000,170.1050,-48.7671,1.3699,2.5355,-0.0094,35msr,-4.0833,0.1680
80374,-41.9524,8.5837,-274.1545,-37.5914,-12.6415,-87.7001,22.5650,0.0000,-15.2703,15.2703,0.2216,-3.5315,2.6894,0.2216,0.0000,179.9927,-88.8672,1.3699,2.1552,-0.0080,35msr,-4.3035,0.1428
80384,-38.3269,7.3587,-274.1545,-38.4209,-12.0647,-89.2382,20.9111,0.0000,-19.4113,19.4113,0.1698,-4.3524,4.1894,0.1698,0.0000,189.6362,-108.1543,1.3699,1.8319,-0.0181,35msr,-4.4796,0.1214
80394,-36.2670,6.0019,-274.1545,-41.0576,-11.4110,-89.6996,19.1025,0.0000,-23.4975,23.4975,-1.5873,-5.0315,5.0315,-1.3302,0.0000,201.9043,-121.1548,1.3699,1.5571,-1.0688,35msr,-4.6180,0.1032
80404,-34.3883,4.5791,-274.1545,-42.8319,-11.4110,-89.6996,16.5274,0.0000,-27.9713,27.9713,-3.4183,-5.5758,5.5758,-2.8302,0.0000,165.1001,-127.3804,1.3699,1.3236,-2.1672,35msr,-4.7155,0.0877
80414,-32.9546,3.0905,-274.1545,-44.8149,-10.6420,-89.1503,12.5845,0.0000,-32.5409,32.5409,-5.3127,-5.9957,5.9957,-4.3302,0.0000,120.1782,-133.2397,1.3699,1.1250,-3.3064,35msr,-4.7724,0.0746
80424,-31.1638,3.0905,-274.1545,-47.1550,-9.6642,-89.1503,8.3362,0.0000,-36.7916,36.7916,-7.2373,-6.3128,6.3128,-5.8302,0.0000,152.9541,-133.2397,1.3699,0.9563,-4.4661,35msr,-4.7966,0.0634
80434,-31.1638,1.5634,-274.1545,-50.2202,-8.5161,-80.8336,4.1197,0.0000,-40.6963,40.6963,-9.1621,-6.5294,6.5294,-7.3302,0.0000,152.9541,-140.1978,1.3699,0.8128,-5.6275,35msr,-4.7849,0.0539
80444,-29.5378,-1.5402,-274.1545,-53.3074,-6.0442,-78.7682,-0.0434,0.0000,-44.0287,44.0287,-11.0447,-6.6495,6.6495,-8.8302,0.0000,142.3950,-160.9497,1.3699,0.6909,-6.7647,35msr,-4.7360,0.0458
80454,-27.0934,-3.4574,-274.1545,-55.9441,-4.9730,-84.2229,-4.2573,0.0000,-46.7023,46.7023,-12.8427,-6.6879,6.6879,-10.3302,0.0000,70.5566,-190.0024,1.3699,0.5873,-7.8516,35msr,-4.6558,0.0389
80464,-26.2914,-5.4404,-274.1545,-58.2732,-4.1271,-87.4913,-9.0716,0.0000,-49.3353,49.3353,-14.5657,-6.6581,6.6581,-11.8302,0.0000,58.5938,-199.8901,1.3699,0.4992,-8.8939,35msr,-4.5495,0.0331
80474,-26.2914,-5.4404,-274.1545,-57.7733,-4.1271,-87.4913,-14.1118,0.0000,-51.7163,51.7163,-16.2065,-6.5712,6.5712,-13.3302,0.0000,58.5938,-199.8901,1.3699,0.4243,-9.8871,35msr,-4.4218,0.0281
80484,-25.4344,-9.8569,-274.1545,-57.7733,-3.6327,-89.5677,-18.8471,0.0000,-53.3595,53.3595,-17.7226,-6.4274,6.4274,-14.8302,0.0000,78.0640,-235.4736,1.3699,0.3607,-10.8052,35msr,-4.2707,0.0239
80494,-24.5555,-9.8569,-274.1545,-56.7845,-3.5723,-89.5677,-23.3197,0.0000,-54.4673,54.4673,-19.0933,-6.2128,6.2128,-15.0000,0.0000,68.8477,-235.4736,1.3699,0.3066,-11.6354,35msr,-4.0860,0.0203
80504,-23.7755,-12.3178,-274.1545,-55.6969,-3.9403,-90.6169,-27.5544,0.0000,-55.0726,55.0726,-20.3032,-5.9332,5.9332,-15.0000,0.0000,64.5142,-256.8970,1.3699,0.2606,-12.3684,35msr,-3.8699,0.0173
80514,-22.8307,-18.0033,-274.1545,-54.5928,-5.9508,-91.4189,-31.4278,0.0000,-55.2057,55.2057,-21.3414,-5.6010,5.6010,-15.0000,0.0000,85.4492,-314.0869,1.3699,0.2215,-12.9974,35msr,-3.6288,0.0147
80524,-20.3752,-21.0849,-274.1545,-53.4996,-7.6482,-90.6279,-35.2744,0.0000,-55.0898,55.0898,-22.2153,-5.2160,5.2160,-15.0000,0.0000,113.8306,-311.7065,1.3699,0.1883,-13.5268,35msr,-3.3613,0.0125
80534,-18.9360,-24.0183,-274.1545,-52.4889,-9.8674,-89.6282,-39.0795,0.0000,-54.5637,54.5637,-22.9192,-4.4337,4.4337,-15.0000,0.0000,136.7798,-295.8374,1.3699,0.1600,-13.9532,35msr,-2.8572,0.0106
80544,-17.3265,-26.7374,-274.1545,-51.5715,-9.8674,-88.0956,-42.5250,0.0000,-53.3134,53.3134,-23.4251,-3.7687,3.7687,-15.0000,0.0000,153.6255,-270.0806,1.3699,0.1360,-14.2593,35msr,-2.4286,0.0090
80554,-15.5962,-29.2697,-274.1545,-50.7146,-12.6744,-88.0956,-45.3817,0.0000,-51.5225,51.5225,-23.7225,-3.2034,3.2034,-15.0000,0.0000,169.9829,-247.8638,1.3699,0.1156,-14.4389,35msr,-2.0643,0.0077
80564,-13.7615,-29.2697,-274.1545,-49.9346,-16.0857,-83.8604,-47.5349,0.0000,-49.4341,49.4341,-23.8209,-2.7229,2.7229,-15.0000,0.0000,188.6597,-247.8638,1.3699,0.0983,-14.4976,35msr,-1.7547,0.0065
80574,-13.7615,-31.5549,-274.1545,-49.2589,-20.0737,-81.0424,-49.3499,0.0000,-47.1532,47.1532,-23.7358,-2.3144,2.3144,-15.0000,0.0000,188.6597,-225.7690,1.3699,0.0835,-14.4449,35msr,-1.4915,0.0055
80584,-11.7400,-35.4770,-274.1545,-48.7151,-29.2198,-77.8234,-51.0556,0.0000,-47.1532,47.1532,-23.3437,-1.9407,1.9407,-15.0000,0.0000,211.9751,-185.7910,1.3513,0.0710,-14.4000,35msr,-1.2678,0.0047
80594,-9.5537,-37.0426,-274.1545,-48.2866,-34.0593,-77.8234,-52.4358,0.0000,-44.8636,44.8636,-23.1160,-1.6496,1.6496,-15.0000,0.0000,227.6611,-158.5083,1.3513,0.0604,-14.2589,35msr,-1.0776,0.0040
80604,-7.3564,-38.2675,-274.1545,-47.7428,-38.9427,-74.0935,-53.1007,0.0000,-42.6951,42.6951,-22.7550,-1.4021,1.4021,-15.0000,0.0000,230.7129,-126.7090,1.3513,0.0513,-14.0413,35msr,-0.9160,0.0091
80614,-5.1537,-39.0915,-274.1545,-47.6384,-38.9427,-69.8033,-53.0575,0.0000,-40.3283,40.3283,-21.4305,-1.1918,1.1918,-15.0000,0.0000,235.3516,-89.3555,1.3513,0.0436,-13.7499,35msr,-0.7786,0.5344
80624,-2.8850,-39.5749,-274.1545,-47.6384,-43.8372,-69.8033,-52.7307,0.0000,-37.5493,37.5493,-19.9354,-1.0130,1.0130,-15.0000,0.0000,242.1875,-50.1099,1.3513,0.0371,-13.3771,35msr,-0.6618,1.0836
80634,1.5535,-39.5749,-274.1545,-47.6384,-48.7480,-64.9749,-52.3026,0.0000,-34.6272,34.6272,-18.2847,-0.8611,0.8611,-15.0000,0.0000,224.1211,-50.1099,1.3513,0.0315,-12.9288,35msr,-0.5625,1.6532
80644,1.5535,-39.7122,-274.1545,-47.5396,-53.6205,-46.5068,-51.5151,0.0000,-32.0098,32.0098,-16.5354,-0.7319,0.7319,-15.0000,0.0000,224.1211,-11.8408,1.3513,0.0268,-12.4299,35msr,-0.4781,2.2331
80654,3.5530,-38.9047,-274.1545,-47.4297,-63.2885,-39.4371,-50.2545,0.0000,-29.3622,29.3622,-14.7129,-0.6221,0.6221,-15.0000,0.0000,206.1157,54.0771,1.3513,0.0228,-11.8867,35msr,-0.4064,2.8138
80664,5.2778,-38.0698,-274.1545,-47.2594,-68.3367,-32.8673,-48.4739,0.0000,-26.6553,26.6553,-12.8443,-0.5288,0.5288,-13.9354,0.0000,180.9692,75.6226,1.3513,0.0193,-11.3030,35msr,-0.3455,3.3823
80674,5.2778,-37.0371,-274.1545,-46.5288,-73.6156,-27.3851,-46.1612,0.0000,-24.0594,24.0594,-9.2404,-0.4495,0.4495,-12.4354,0.0000,180.9692,92.7734,1.3513,0.0164,-9.6241,35msr,-0.2936,3.9258
80684,6.6127,-35.8560,-274.1545,-45.9410,-73.6156,-23.3037,-43.5859,0.0000,-21.0021,21.0021,-6.0543,-0.3821,0.3821,-10.9354,0.0000,145.7520,105.4688,1.3513,0.0140,-8.1804,35msr,-0.2496,4.4470
80694,6.6127,-34.6475,-274.1545,-45.2874,-78.9110,-20.1012,-40.8971,0.0000,-17.3752,17.3752,-3.2592,-0.3248,0.3248,-9.4354,0.0000,145.7520,105.2246,1.3513,0.0119,-6.9534,35msr,-0.2122,4.9435
80704,6.6127,-34.6475,-274.1545,-44.6941,-83.9153,-17.9534,-38.1208,0.0000,-13.5018,13.5018,-0.8234,-0.2760,0.2760,-7.9354,0.0000,145.7520,105.2246,1.3513,0.0101,-5.9104,35msr,-0.1803,5.4026
80714,7.5135,-34.6475,-274.1545,-44.1722,-88.6064,-15.1738,-35.4645,0.0000,-9.5380,9.5380,1.2874,-0.2346,0.2346,-6.4354,0.0000,104.0039,105.2246,1.3513,0.0086,-5.0238,35msr,-0.1533,5.8177
80724,7.9640,-31.5109,-274.1545,-44.1722,-97.0989,-12.6799,-33.0144,0.0000,-5.5114,5.5114,3.1037,-0.1994,0.1994,-4.9354,0.0000,60.2417,112.1216,1.3513,0.0073,-4.2702,35msr,-0.1303,6.1842
80734,7.7333,-30.6925,-274.1545,-43.7328,-99.9828,-11.0924,-30.4432,0.0000,-1.6828,1.6828,4.6524,-0.1695,0.1695,-3.4354,0.0000,-15.2588,102.7832,1.3513,0.0062,-3.6297,35msr,-0.1107,6.4987
80744,7.0961,-29.8960,-274.1545,-43.2604,-101.0210,-11.0924,-27.6305,0.0000,-1.8120,1.8120,5.9646,-0.1441,0.1441,-1.9354,0.0000,-49.3164,82.3364,1.3513,0.0053,-3.0853,35msr,-0.0941,6.7634
80754,6.1677,-29.3961,-274.1545,-43.3757,-101.0210,-11.0924,-24.6614,0.0000,-5.4428,5.4428,7.0607,-0.1225,0.1225,-0.4354,0.0000,-75.4395,47.7295,1.3513,0.0045,-2.6225,35msr,-0.0800,6.9766
80764,6.1677,-29.2478,-274.1545,-43.7383,-100.3838,-6.4232,-21.4197,0.0000,-9.2939,9.2939,7.9468,-0.1041,0.1041,1.0646,0.0000,-75.4395,11.1694,1.3513,0.0038,-2.2291,35msr,-0.0680,7.1296
80774,-1.1931,-29.2478,-274.1545,-44.2986,-98.5765,-4.9181,-18.2740,0.0000,-13.0932,13.0932,8.6347,0.8670,-0.8670,2.5646,0.0000,-143.0054,11.1694,1.3513,0.5924,-1.8947,35msr,-0.0578,7.2195
80784,-1.1931,-29.4016,-274.1545,-44.9523,-98.5765,-4.9181,-15.2662,0.0000,-16.7813,16.7813,9.1432,1.9615,-1.9615,4.0646,0.0000,-143.0054,-18.4326,1.3513,1.2587,-1.6105,35msr,-0.0491,7.2488
80794,-1.1931,-30.3958,-274.1545,-45.6554,-85.9752,-3.4569,-12.1554,0.0000,-20.3162,20.3162,9.4921,3.1498,-3.1498,5.5646,0.0000,-143.0054,-52.4292,1.3513,1.9841,-1.3689,35msr,-0.0418,7.2224
80804,-2.8466,-30.5002,-274.1545,-46.4080,-83.7834,-3.4569,-8.6408,0.0000,-23.8711,23.8711,9.7888,4.4193,-4.4193,7.0646,0.0000,-143.3716,6.5918,1.3513,2.7607,-1.1636,35msr,-0.0355,7.2000
80814,-7.8783,-30.2750,-274.1545,-47.6604,-87.8264,-0.2764,-4.5728,0.0000,-27.1637,27.1637,9.9574,5.7386,-5.7386,8.5646,0.0000,-163.0859,24.2920,1.3513,3.5690,-0.9891,35msr,-0.0302,7.1294
80824,-9.7350,-29.7641,-274.1545,-48.0669,-87.8264,0.0642,-0.3215,0.0000,-29.9623,29.9623,10.0215,7.0642,-7.0642,10.0215,0.0000,-183.5327,61.4014,1.3513,4.3819,-0.8407,35msr,-0.0257,7.0207
80834,-11.9927,-28.6655,-274.1545,-48.0669,-88.9360,0.1191,3.9216,0.0000,-32.4254,32.4254,9.9897,8.3708,-8.3708,9.9897,0.0000,-233.9478,121.4600,1.3513,5.1838,-0.7146,35msr,-0.0218,6.8750
80844,-14.7338,-28.6655,-274.1545,-48.0229,-90.2819,-0.0347,7.9326,0.0000,-34.3973,34.3973,9.8613,9.6252,-9.6252,9.8613,0.0000,-281.6162,121.4600,1.3513,5.9541,-0.6074,35msr,-0.0185,6.6886
80854,-14.7338,-27.1329,-274.1545,-47.6439,-91.4409,-0.3862,11.5517,0.0000,-35.9171,35.9171,9.6456,10.8024,-10.8024,9.6456,0.0000,-281.6162,154.6631,1.3513,6.6773,-0.5163,35msr,-0.0158,6.4644
80864,-17.7880,-23.7381,-274.1600,-46.8639,-92.4681,-1.0125,15.0165,0.0000,-37.0410,37.0410,9.3666,11.8850,-11.8850,9.3666,0.0000,-317.2607,167.0532,1.3513,7.3425,-0.4389,35msr,-0.0134,6.2150
80874,-24.6379,-22.2440,-274.1600,-45.6938,-92.3033,-2.0287,18.5594,0.0000,-37.8427,37.8427,9.0330,12.8638,-12.8638,9.0330,0.0000,-362.7930,147.7661,1.3513,7.9441,-0.3730,35msr,-0.0114,5.9434
80884,-28.2579,-20.8597,-274.1600,-42.7440,-92.3033,-3.5723,22.0492,0.0000,-38.5821,38.5821,8.6504,13.7497,-13.7497,8.6504,0.0000,-369.4458,136.3525,1.3513,8.4886,-0.3171,35msr,-0.0097,5.6515
80894,-31.8505,-19.4370,-274.1600,-41.2883,-91.6661,-3.5723,25.1083,0.0000,-38.9935,38.9935,7.3662,14.5327,-14.5327,7.3662,0.0000,-367.2485,146.2402,1.3513,8.9701,-0.2695,35msr,-0.0082,4.8120
80904,-35.2782,-17.8275,-274.1600,-41.2883,-90.3368,-5.7036,27.5521,0.0000,-38.9800,38.9800,6.2613,15.1973,-15.0000,6.2613,0.0000,-345.7642,166.6870,1.3513,9.3786,-0.2291,35msr,-0.0070,4.0902
80914,-38.3873,-17.8275,-274.1545,-40.1293,-88.2933,-8.4008,29.6240,0.0000,-38.7313,38.7313,5.3221,15.7440,-15.0000,5.3221,0.0000,-314.0259,166.6870,1.3513,9.7148,-0.1947,35msr,-0.0059,3.4767
80924,-38.3873,-15.9928,-274.1545,-39.3273,-85.7006,-15.5034,31.6141,0.0000,-38.2581,38.2581,4.5238,16.1742,-15.0000,4.5238,0.0000,-314.0259,188.8428,1.3513,9.9792,-0.1655,35msr,-0.0050,2.9552
80934,-38.3873,-11.7246,-274.1545,-39.3273,-78.9879,-19.8540,33.4733,0.0000,-37.7313,37.7313,3.8452,16.5014,-15.0000,3.8452,0.0000,-314.0259,222.7783,1.3513,10.1802,-0.1407,35msr,-0.0043,2.5119
80944,-41.1779,-9.4065,-274.1545,-38.8384,-74.7582,-24.6001,34.9141,0.0000,-36.5552,36.5552,3.2684,16.6938,-15.0000,3.2684,0.0000,-281.6162,228.2104,1.3513,10.2981,-0.1196,35msr,-0.0036,2.1351
80954,-47.0336,-7.0828,-274.1545,-38.5967,-70.1219,-29.5934,35.9296,0.0000,-34.9555,34.9555,2.7782,16.7405,-15.0000,2.7782,0.0000,-161.5601,225.8301,1.3513,10.3264,-0.1016,35msr,-0.0031,1.8149
80964,-48.1212,-4.7757,-274.1545,-38.6461,-70.1219,-34.6855,36.7921,0.0000,-33.7730,33.7730,2.3614,16.6939,-15.0000,2.3614,0.0000,-119.9951,221.4355,1.3513,10.2972,-0.0864,35msr,-0.0026,1.5426
80974,-48.1212,-2.5125,-274.1545,-38.6516,-65.1671,-39.7557,37.2121,0.0000,-32.7497,32.7497,2.0072,16.5797,-15.0000,2.0072,0.0000,-119.9951,217.9565,1.3513,10.2264,-0.0734,35msr,-0.0022,1.3112
80984,-49.3846,-2.5125,-274.1545,-38.6406,-59.5916,-44.7435,37.0094,0.0000,-31.2558,31.2558,1.7061,16.3736,-15.0000,1.7061,0.0000,-48.8892,217.9565,1.3513,10.0989,-0.0624,35msr,-0.0019,1.1145
80994,-49.3846,-0.3153,-274.1545,-38.5582,-53.2195,-49.5500,36.5169,0.0000,-29.3358,29.3358,1.4502,15.5805,-15.0000,1.4502,0.0000,-48.8892,210.9375,1.3513,9.9042,-0.0531,35msr,-0.2962,0.9474
81004,-49.6154,3.7277,-274.1545,-38.4319,-38.7615,-54.1313,36.0112,0.0000,-27.2319,27.2319,1.2327,14.6183,-14.6183,1.2327,0.0000,-21.3013,187.8662,1.3513,9.6440,-0.0451,35msr,-0.6294,0.8053
81014,-49.1594,5.4471,-274.1545,-38.2451,-32.2301,-58.5643,35.1210,0.0000,-24.9516,24.9516,1.0478,13.5051,-13.5051,1.0478,0.0000,39.2456,162.7197,1.3513,9.3202,-0.0383,35msr,-0.9921,0.6845
81024,-48.5222,6.8918,-274.1545,-37.3717,-26.7314,-62.9863,33.9673,0.0000,-22.7045,22.7045,0.8906,12.2652,-12.2652,0.8906,0.0000,62.6221,133.2397,1.3513,8.9439,-0.0326,35msr,-1.3804,0.5818
81034,-48.5222,7.9739,-274.1545,-36.7565,-26.7314,-67.4523,32.8889,0.0000,-20.1016,20.1016,0.7570,10.9006,-10.9006,0.7570,0.0000,62.6221,95.1538,1.3513,8.5065,-0.0277,35msr,-1.7845,0.4945
81044,-47.6488,7.9739,-274.1545,-36.7565,-22.2161,-71.8578,31.4574,0.0000,-16.5784,16.5784,0.6435,8.2544,-9.4006,0.6435,0.0000,83.9844,95.1538,1.3513,7.2812,-0.0235,35msr,-2.1910,0.4204
81054,-45.3417,8.6880,-274.1545,-36.0753,-18.7499,-76.0546,29.7282,0.0000,-12.4732,12.4732,0.5470,5.8331,-7.9006,0.5470,0.0000,114.1357,62.1338,1.3513,6.1890,-0.0200,35msr,-2.5919,0.3573
81064,-45.3417,9.1165,-274.1545,-35.4656,-16.6021,-76.0546,28.0065,0.0000,-8.1961,8.1961,0.4649,3.7031,-6.4006,0.4649,0.0000,114.1357,34.7290,1.3513,5.2606,-0.0170,35msr,-2.9770,0.3037
81074,-44.0233,9.0506,-274.1545,-35.1030,-15.3386,-83.8878,26.3171,0.0000,-3.7766,3.7766,0.3952,1.8372,-4.9006,0.3952,0.0000,118.7744,-25.8789,1.3513,4.4716,-0.0145,35msr,-3.3386,0.2581
81084,-41.3097,8.5617,-274.1545,-35.1799,-15.0200,-87.2881,24.6538,0.0000,-0.5675,0.5675,0.3359,0.2101,-3.4006,0.3359,0.0000,129.9438,-54.1992,1.3513,3.8008,-0.0123,35msr,-3.6713,0.2194
81094,-41.3097,7.8366,-274.1545,-36.5313,-15.0035,-89.7106,22.7618,0.0000,-4.5495,4.5495,0.2855,-1.2022,-1.9006,0.2855,0.0000,129.9438,-77.5757,1.3513,3.2307,-0.0104,35msr,-3.9720,0.1865
