Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,R_command_actuator,L_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,scale_runtime,torque_delay_ms,filter_type,filter_cutoff_hz,filter_order,filter_enable_vr,filter_enable_torque,filter_cfg_seq,filter_source,filter_base_mode,filter_base_desc,filter_runtime_desc,tag,tag_raw
58.4285,1.9126,10.9913,1.2817,0.7935,-2.646706,-0.560356,-0.747141,-3.528941,-0.747141,-3.528941,-0.923057,0.150695,-3.452845,-0.049048,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.4385,1.9126,10.9913,1.2817,0.7935,-2.634855,-0.570503,-0.760670,-3.513140,-0.760670,-3.513140,-0.938934,0.150736,-3.430050,-0.059363,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.4485,1.9236,10.9913,1.1597,0.7935,-2.624364,-0.581612,-0.775482,-3.499152,-0.775482,-3.499152,-0.952930,0.148309,-3.409728,-0.069085,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.4585,1.9511,11.0078,1.4038,0.3662,-2.615288,-0.593457,-0.791275,-3.487051,-0.791275,-3.487051,-0.964727,0.143677,-3.392427,-0.077875,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.4686,1.9676,11.0242,1.4648,-0.3052,-2.607706,-0.605695,-0.807593,-3.476941,-0.807593,-3.476941,-0.974099,0.137156,-3.378591,-0.085560,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.4799,1.9785,11.0242,1.4038,-0.7935,-2.601742,-0.617919,-0.823891,-3.468989,-0.823891,-3.468989,-0.980836,0.129037,-3.368569,-0.091994,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.4886,1.9895,11.0242,1.3428,-1.0376,-2.597538,-0.629712,-0.839616,-3.463384,-0.839616,-3.463384,-0.984738,0.119568,-3.362612,-0.096969,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.4986,2.0060,11.0188,1.2817,-1.3428,-2.595209,-0.640683,-0.854244,-3.460279,-0.854244,-3.460279,-0.985625,0.108979,-3.360903,-0.100239,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5086,2.0060,11.0188,1.2817,-1.3428,-2.594806,-0.650478,-0.867304,-3.459741,-0.867304,-3.459741,-0.983347,0.097507,-3.363579,-0.101602,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5186,2.0115,11.0188,1.2817,-1.2207,-2.596324,-0.658782,-0.878376,-3.461765,-0.878376,-3.461765,-0.977805,0.085386,-3.370700,-0.100973,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5286,2.0280,11.0352,1.0986,-0.7324,-2.599732,-0.665322,-0.887096,-3.466309,-0.887096,-3.466309,-0.968997,0.072833,-3.382168,-0.098423,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5387,2.0335,11.0462,0.9766,-0.4883,-2.604990,-0.669882,-0.893175,-3.473320,-0.893175,-3.473320,-0.957068,0.060050,-3.397659,-0.094196,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5487,2.0335,11.0792,0.8545,0.3662,-2.612051,-0.672329,-0.896439,-3.482735,-0.896439,-3.482735,-0.942339,0.047242,-3.416690,-0.088698,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5587,2.0390,11.1012,0.7935,0.7324,-2.620864,-0.672643,-0.896857,-3.494485,-0.896857,-3.494485,-0.925303,0.034612,-3.438684,-0.082456,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5687,2.0390,11.1012,0.6714,0.7324,-2.631375,-0.670920,-0.894560,-3.508500,-0.894560,-3.508500,-0.906562,0.022351,-3.462969,-0.076048,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5787,2.0390,11.1286,0.6714,1.0986,-2.643521,-0.667378,-0.889838,-3.524695,-0.889838,-3.524695,-0.886770,0.010619,-3.488829,-0.069994,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5887,2.0390,11.1561,0.6714,1.2207,-2.657205,-0.662325,-0.883100,-3.542940,-0.883100,-3.542940,-0.866567,-0.000464,-3.515582,-0.064673,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.5987,2.0445,11.1561,1.0986,1.2207,-2.672267,-0.656131,-0.874841,-3.563023,-0.874841,-3.563023,-0.846558,-0.010833,-3.542580,-0.060316,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6088,2.0445,11.2055,-0.3052,1.0376,-2.688476,-0.649197,-0.865596,-3.584634,-0.865596,-3.584634,-0.827285,-0.020473,-3.569227,-0.057023,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6188,2.0335,11.2220,-1.7090,0.9155,-2.705526,-0.641918,-0.855891,-3.607367,-0.855891,-3.607367,-0.809095,-0.029300,-3.595042,-0.054774,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6288,2.0335,11.2605,-1.7090,0.9766,-2.723060,-0.634603,-0.846138,-3.630746,-0.846138,-3.630746,-0.792164,-0.036991,-3.619609,-0.053448,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6388,2.0225,11.2605,-1.1597,0.9766,-2.740681,-0.627402,-0.836537,-3.654242,-0.836537,-3.654242,-0.776808,-0.043030,-3.642476,-0.052875,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6488,2.0115,11.2769,-0.6714,0.8545,-2.757964,-0.620326,-0.827101,-3.677285,-0.827101,-3.677285,-0.763521,-0.047018,-3.663212,-0.052894,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6588,2.0060,11.2879,-0.6714,0.7324,-2.774472,-0.613357,-0.817809,-3.699297,-0.817809,-3.699297,-0.752736,-0.048924,-3.681517,-0.053375,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6689,2.0005,11.2879,-0.0000,0.7324,-2.789810,-0.606575,-0.808767,-3.719746,-0.808767,-3.719746,-0.744673,-0.049058,-3.697242,-0.054200,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6789,2.0115,11.3209,0.3662,1.0376,-2.803667,-0.600196,-0.800261,-3.738222,-0.800261,-3.738222,-0.739309,-0.047913,-3.710415,-0.055264,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6889,2.0225,11.3319,0.8545,1.0376,-2.815859,-0.594526,-0.792701,-3.754478,-0.792701,-3.754478,-0.736418,-0.046043,-3.721259,-0.056507,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.6989,2.0390,11.3319,1.2207,1.0376,-2.826352,-0.589881,-0.786508,-3.768469,-0.786508,-3.768469,-0.735637,-0.043992,-3.730093,-0.057931,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7089,2.0609,11.3428,1.4038,1.0376,-2.835259,-0.586517,-0.782023,-3.780345,-0.782023,-3.780345,-0.736534,-0.042239,-3.737283,-0.059569,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7189,2.0609,11.3483,1.4038,0.9766,-2.842809,-0.584587,-0.779449,-3.790412,-0.779449,-3.790412,-0.738647,-0.041156,-3.743238,-0.061441,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7289,2.0774,11.3593,1.1597,0.9155,-2.849301,-0.584125,-0.778833,-3.799068,-0.778833,-3.799068,-0.741513,-0.040962,-3.748373,-0.063530,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7390,2.0939,11.3648,0.5493,0.7935,-2.855055,-0.585050,-0.780067,-3.806740,-0.780067,-3.806740,-0.744747,-0.041688,-3.753060,-0.065785,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7490,2.0939,11.3813,0.2441,0.9155,-2.860366,-0.587174,-0.782899,-3.813822,-0.782899,-3.813822,-0.748073,-0.043164,-3.757589,-0.068125,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7590,2.0884,11.3923,-0.1221,0.9155,-2.865473,-0.590220,-0.786960,-3.820630,-0.786960,-3.820630,-0.751325,-0.045053,-3.762135,-0.070474,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7690,2.0774,11.3923,-0.4272,0.9155,-2.870530,-0.593851,-0.791802,-3.827373,-0.791802,-3.827373,-0.754464,-0.046940,-3.766729,-0.072782,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7790,2.0719,11.3923,-0.5493,0.9155,-2.875605,-0.597715,-0.796954,-3.834140,-0.796954,-3.834140,-0.757574,-0.048436,-3.771257,-0.075031,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7890,2.0719,11.4033,-0.5493,0.9766,-2.880675,-0.601503,-0.802004,-3.840900,-0.802004,-3.840900,-0.760832,-0.049243,-3.775523,-0.077219,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.7991,2.0719,11.4198,-0.5493,0.9766,-2.885646,-0.604997,-0.806662,-3.847528,-0.806662,-3.847528,-0.764451,-0.049190,-3.779322,-0.079352,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8120,2.0609,11.4198,-0.6714,0.9766,-2.890378,-0.608098,-0.810798,-3.853838,-0.810798,-3.853838,-0.768612,-0.048236,-3.782446,-0.081440,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8239,2.0445,11.4472,-0.4272,1.0376,-2.894716,-0.610821,-0.814428,-3.859621,-0.814428,-3.859621,-0.773427,-0.046436,-3.784723,-0.083492,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8359,2.0445,11.4747,-0.0610,1.0376,-2.898513,-0.613255,-0.817673,-3.864684,-0.817673,-3.864684,-0.778945,-0.043910,-3.786085,-0.085516,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8479,2.0445,11.4747,-0.0610,1.0376,-2.901665,-0.615532,-0.820709,-3.868886,-0.820709,-3.868886,-0.785169,-0.040843,-3.786542,-0.087518,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8599,2.0609,11.4912,0.8545,1.2817,-2.904119,-0.617801,-0.823735,-3.872159,-0.823735,-3.872159,-0.792049,-0.037488,-3.786153,-0.089509,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8679,2.0609,11.5022,0.8545,1.4648,-2.905884,-0.620218,-0.826958,-3.874512,-0.826958,-3.874512,-0.799468,-0.034155,-3.785054,-0.091515,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8759,2.0829,11.5241,1.4648,1.4648,-2.907033,-0.622934,-0.830579,-3.876044,-0.830579,-3.876044,-0.807236,-0.031193,-3.783462,-0.093597,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8839,2.1323,11.5406,2.2583,1.2817,-2.907706,-0.626089,-0.834785,-3.876941,-0.834785,-3.876941,-0.815147,-0.028964,-3.781654,-0.095836,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8919,2.1323,11.5516,2.2583,0.9766,-2.908110,-0.629809,-0.839746,-3.877480,-0.839746,-3.877480,-0.822975,-0.027823,-3.779944,-0.098265,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.8999,2.1928,11.5626,2.9297,0.7324,-2.908489,-0.634203,-0.845604,-3.877986,-0.845604,-3.877986,-0.830436,-0.028102,-3.778674,-0.100827,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9092,2.2257,11.5736,3.1738,0.6714,-2.909093,-0.639341,-0.852455,-3.878791,-0.852455,-3.878791,-0.837208,-0.030066,-3.778260,-0.103365,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9192,2.2587,11.5900,3.1128,0.6714,-2.910157,-0.645242,-0.860322,-3.880209,-0.860322,-3.880209,-0.842913,-0.033890,-3.779191,-0.105684,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9292,2.2587,11.6010,3.1128,0.4272,-2.911905,-0.651836,-0.869115,-3.882539,-0.869115,-3.882539,-0.847107,-0.039634,-3.781971,-0.107617,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9392,2.2916,11.6010,2.8687,0.4272,-2.914565,-0.658951,-0.878601,-3.886087,-0.878601,-3.886087,-0.849375,-0.047211,-3.787027,-0.109057,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9493,2.3411,11.6120,2.3193,-0.0000,-2.918366,-0.666310,-0.888414,-3.891155,-0.888414,-3.891155,-0.849452,-0.056380,-3.794654,-0.109932,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9593,2.3521,11.6230,1.9531,-0.2441,-2.923508,-0.673568,-0.898091,-3.898011,-0.898091,-3.898011,-0.847259,-0.066761,-3.804977,-0.110175,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9693,2.3631,11.6230,1.4038,-0.2441,-2.930120,-0.680353,-0.907137,-3.906827,-0.907137,-3.906827,-0.842854,-0.077857,-3.817902,-0.109693,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
58.9793,2.3631,11.6230,0.7324,-0.2441,-2.938208,-0.686301,-0.915068,-3.917611,-0.915068,-3.917611,-0.836408,-0.089109,-3.833109,-0.108391,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
